INSEE_COM,DENS3,DENS7,SERVICES POUR LES PARTICULIERS,COMMERCES,ENSEIGNEMENT,SANTÉ ET ACTION SOCIALE,TRANSPORTS ET DÉPLACEMENTS,"SPORTS, LOISIRS ET CULTURE",TOURISME,SERVICES PUBLICS,SERVICES GÉNÉRAUX,SERVICES AUTOMOBILES,ARTISANAT DU BÂTIMENT,AUTRES SERVICES,GRANDES SURFACES,COMMERCES ALIMENTAIRES,COMMERCES SPÉCIALISÉS NON-ALIMENTAIRES,ENSEIGNEMENT DU PREMIER DEGRÉ,ENSEIGNEMENT DU SECOND DEGRÉ - PREMIER CYCLE,ENSEIGNEMENT DU SECOND DEGRÉ - SECOND CYCLE,ENSEIGNEMENT SUPÉRIEUR NON-UNIVERSITAIRE,ENSEIGNEMENT SUPÉRIEUR UNIVERSITAIRE,FORMATION CONTINUE,AUTRES SERVICES DE L’ÉDUCATION,ETABLISSEMENTS ET SERVICES DE SANTÉ,FONCTIONS MÉDICALES ET PARAMÉDICALES (À TITRE LIBÉRAL),AUTRES ÉTABLISSEMENTS ET SERVICES À CARACTÈRE SANITAIRE,ACTION SOCIALE POUR PERSONNES ÂGÉES,ACTION SOCIALE POUR ENFANTS EN BAS-ÂGE,ACTION SOCIALE POUR HANDICAPÉS,AUTRES SERVICES D’ACTION SOCIALE,INFRASTRUCTURES DE TRANSPORTS,EQUIPEMENTS SPORTIFS,EQUIPEMENTS DE LOISIRS,EQUIPEMENTS CULTURELS ET SOCIOCULTURELS,TOURISME
1123,3,6,23,2,1,5,0,12,1,1,1,0,13,8,0,1,1,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,9,2,1,1
1124,3,6,6,1,1,0,1,4,0,1,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0
1125,3,6,8,2,1,1,0,6,0,1,1,0,2,4,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,0
1127,3,6,13,1,0,0,0,8,0,1,0,2,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0
1128,3,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,3,7,4,0,0,0,0,4,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
1130,3,6,36,6,2,9,0,17,0,2,1,4,20,9,0,4,2,2,0,0,0,0,0,0,0,4,0,0,5,0,0,0,12,3,2,0
1133,3,6,9,0,1,0,1,7,0,1,0,0,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0
1134,3,5,32,2,1,5,2,9,0,1,0,9,13,9,0,2,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,2,7,1,1,0
1135,2,4,40,5,1,1,3,12,4,1,0,6,20,13,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,10,1,1,4
1136,3,6,19,0,1,4,0,6,0,1,0,4,11,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,4,1,1,0
1138,3,5,64,18,4,27,2,25,1,3,5,12,23,21,3,6,9,3,1,0,0,0,0,0,1,21,1,0,4,0,0,2,20,4,1,1
1139,3,6,7,1,1,0,0,7,0,1,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
1140,3,6,12,0,1,1,1,10,0,1,0,1,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,1,1,0
1141,3,6,7,0,0,1,1,2,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
1142,2,2,111,18,5,53,8,20,1,1,4,24,51,31,3,3,12,3,2,0,0,0,0,0,1,44,1,0,5,1,1,8,20,0,0,1
1143,2,4,157,55,8,79,10,38,15,2,9,7,32,107,2,14,39,6,2,0,0,0,0,0,0,68,3,2,6,0,0,10,31,5,2,15
1145,3,6,36,1,1,2,0,7,0,1,1,6,18,10,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,1,0
1146,3,6,7,0,0,0,0,3,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
1147,3,7,11,0,1,3,0,3,0,1,0,2,6,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0
1148,3,5,25,5,2,5,3,10,1,1,1,5,10,8,0,1,4,2,0,0,0,0,0,0,0,4,1,0,0,0,0,3,7,2,1,1
1149,3,5,12,1,1,1,0,7,0,1,0,1,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,0
1150,3,6,1,0,1,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
1151,3,6,16,0,1,0,1,9,1,1,0,1,10,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,1
1152,3,6,10,3,1,0,0,5,0,1,1,1,5,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0
1153,2,4,16,2,1,2,1,13,1,1,0,2,5,8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,11,1,1,1
1155,3,6,3,0,1,1,0,5,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,1
1156,3,6,22,2,1,1,1,6,0,1,0,2,12,7,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0
1157,3,5,64,5,2,21,1,11,1,1,0,13,29,21,0,4,1,2,0,0,0,0,0,0,0,13,1,1,5,1,0,1,10,0,1,1
1158,3,5,13,2,1,1,0,3,0,1,1,1,7,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0
1159,3,5,70,18,3,28,2,14,0,2,3,15,27,23,1,8,9,2,1,0,0,0,0,0,1,20,1,2,2,2,0,2,13,0,1,0
1160,2,2,186,76,11,92,11,25,9,1,9,14,39,123,7,22,47,5,1,2,2,0,1,0,5,71,4,1,6,2,3,11,20,0,5,9
1162,3,6,4,2,0,0,0,0,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,3,6,40,9,1,5,0,7,1,1,1,4,23,11,1,6,2,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,5,1,1,1
1165,3,6,29,2,1,1,1,8,0,2,0,1,17,9,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,0,0
1166,2,4,62,10,1,11,1,5,0,2,2,11,28,19,0,4,6,1,0,0,0,0,0,0,0,7,2,0,2,0,0,1,4,0,1,0
1167,3,6,12,0,1,1,0,4,0,1,0,1,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
1169,2,4,17,0,1,0,0,1,0,1,0,3,9,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1170,2,3,18,0,1,2,2,2,0,1,1,0,12,4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0
1171,2,4,15,0,0,0,1,2,0,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
1173,2,2,182,39,9,61,3,23,6,4,12,21,57,88,4,13,22,6,2,0,0,0,1,0,4,33,5,2,9,2,6,3,20,1,2,6
1174,3,6,9,0,0,0,0,8,1,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1
1175,3,5,15,0,1,0,0,3,1,1,0,4,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1177,3,6,3,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1179,3,5,45,4,2,17,0,9,0,1,0,1,24,19,0,2,2,2,0,0,0,0,0,0,0,10,1,1,5,0,0,0,7,1,1,0
1180,3,6,17,2,1,3,0,5,0,1,1,2,4,9,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0
1181,3,6,19,5,1,2,0,4,0,1,0,3,8,7,1,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,0
1183,2,4,37,5,2,3,0,4,0,1,2,11,18,5,0,3,2,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,0,0,0
1184,3,6,7,2,1,1,1,15,2,1,0,1,1,4,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11,4,0,2
1185,3,5,92,25,10,76,4,44,7,4,10,10,38,30,2,9,14,4,1,1,1,0,3,0,9,42,6,6,7,6,0,4,29,13,2,7
1187,3,7,23,4,1,2,0,15,2,1,1,1,9,11,0,2,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,5,1,2
1188,3,6,14,1,1,0,0,3,0,1,0,1,8,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1189,3,6,12,2,1,3,0,11,0,2,1,1,6,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,8,2,1,0
1190,3,6,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
1191,3,6,2,0,1,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1192,3,5,43,6,1,10,0,10,0,3,1,7,19,13,0,3,3,1,0,0,0,0,0,0,0,6,1,1,1,1,0,0,8,1,1,0
1193,3,6,5,0,0,0,0,3,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
1194,2,4,134,16,4,63,6,22,1,2,5,10,61,56,2,4,10,3,1,0,0,0,0,0,0,49,4,3,7,0,0,6,20,1,1,1
1195,3,5,31,7,1,9,3,15,1,1,1,2,13,14,0,1,6,1,0,0,0,0,0,0,0,6,0,1,2,0,0,3,13,1,1,1
1196,3,6,28,9,1,1,0,5,0,2,0,2,7,17,1,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0
1197,3,6,6,0,1,1,0,2,2,1,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
1198,3,7,5,1,2,0,0,2,0,1,0,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
1199,3,5,35,4,2,17,1,11,1,2,2,5,18,8,0,2,2,2,0,0,0,0,0,0,0,9,2,2,3,1,0,1,9,1,1,1
1200,3,6,5,0,1,0,0,4,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
1202,2,3,162,35,7,75,6,21,3,3,9,12,66,72,3,8,24,6,1,0,0,0,0,0,1,60,4,2,7,1,0,6,19,1,1,3
1203,3,5,25,4,1,1,0,6,0,2,0,5,13,5,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0
1204,3,6,17,2,1,0,1,8,0,1,1,4,5,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,0
1206,3,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1207,3,6,9,1,0,1,0,2,0,1,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
1208,3,6,2,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
1209,3,6,14,0,1,0,1,7,0,1,0,1,8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,0
1210,3,6,13,8,1,1,0,7,3,1,1,2,3,6,1,2,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,3
1211,3,5,24,4,1,9,0,6,0,1,1,2,11,9,0,3,1,1,0,0,0,0,0,0,0,7,1,0,1,0,0,0,5,0,1,0
1212,3,6,13,0,1,0,0,5,0,1,0,1,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
1213,3,6,28,7,2,3,0,7,0,1,1,9,8,9,0,1,6,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,7,0,0,0
1214,3,7,4,0,0,0,0,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1215,3,7,2,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1216,3,6,16,2,1,5,1,4,0,3,2,1,9,1,0,2,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,1,1,2,1,0
1219,3,6,6,2,1,0,0,1,0,1,0,0,2,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1224,2,4,95,6,2,13,3,10,0,2,2,15,51,25,1,2,3,2,0,0,0,0,0,0,0,9,2,0,2,0,0,3,9,0,1,0
1225,3,6,8,1,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,3,6,14,0,0,2,0,4,0,1,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0
1228,3,5,17,3,1,9,0,2,1,1,1,2,8,5,0,2,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,0,1
1229,3,6,30,5,1,3,0,16,3,1,0,2,10,17,0,3,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,13,2,1,3
1230,3,7,7,0,0,1,1,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1231,3,5,32,4,2,13,1,10,0,1,1,4,17,9,0,3,1,2,0,0,0,0,0,0,0,11,1,1,0,0,0,1,9,0,1,0
1232,3,6,46,11,3,18,0,17,0,1,2,4,18,21,0,7,4,2,1,0,0,0,0,0,1,10,1,2,2,2,0,0,16,0,1,0
1233,3,6,3,1,0,0,0,3,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
1234,3,6,5,0,0,0,0,2,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1235,3,5,25,2,3,9,1,7,0,1,1,2,11,10,0,2,0,2,1,0,0,0,0,0,0,5,0,1,3,0,0,1,6,0,1,0
1236,3,6,14,3,1,1,1,5,0,1,0,0,11,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1,0
1237,3,5,34,4,3,4,2,6,0,1,1,9,18,5,0,3,1,2,0,0,0,0,1,0,0,2,0,0,2,0,0,2,5,1,0,0
1238,2,4,60,13,1,16,1,6,3,1,0,9,31,19,4,4,5,1,0,0,0,0,0,0,1,13,1,0,1,0,0,1,5,0,1,3
1239,3,6,12,1,1,0,2,8,1,1,0,0,7,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,1
1240,3,6,9,2,1,1,1,3,2,1,0,1,7,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,2
1241,3,6,16,5,1,6,0,11,1,1,1,1,3,10,0,5,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,8,1,2,1
1242,3,6,3,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1243,3,5,23,2,1,4,0,7,1,1,1,3,12,6,0,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,1,1
1244,2,2,200,75,8,117,6,22,4,3,13,28,73,83,4,28,43,7,1,0,0,0,0,0,3,93,5,4,8,4,0,6,20,0,2,4
1245,3,6,19,1,1,1,0,6,0,1,0,2,8,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0
1246,3,5,49,7,2,16,1,11,0,1,1,2,29,16,0,4,3,2,0,0,0,0,0,0,1,11,1,1,2,0,0,1,10,0,1,0
1247,3,6,17,5,1,2,1,8,3,2,1,0,9,5,0,2,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,5,1,2,3
1248,3,5,42,12,1,18,2,12,1,1,1,1,25,14,0,2,10,1,0,0,0,0,0,0,0,13,1,0,4,0,0,2,11,0,1,1
1249,2,4,203,51,11,99,12,40,3,3,11,27,85,77,1,27,23,6,2,2,0,0,1,0,2,75,8,3,8,0,3,12,36,0,4,3
1250,2,4,28,1,3,5,0,14,2,1,0,2,17,8,0,1,0,1,0,1,0,0,1,0,0,1,1,0,3,0,0,0,13,0,1,2
1252,3,6,21,3,1,0,0,4,0,1,0,1,16,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
1254,3,5,72,16,1,14,0,9,2,1,1,14,30,26,2,5,9,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,8,0,1,2
1255,3,6,11,2,1,0,0,1,1,1,0,2,7,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1257,3,6,6,0,1,0,1,4,0,1,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0
1258,3,5,26,7,2,6,1,8,0,1,0,7,13,5,1,3,3,1,1,0,0,0,0,0,0,2,0,0,3,1,0,1,8,0,0,0
1259,3,6,8,1,1,0,1,2,0,1,0,1,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
1260,3,7,7,1,1,0,0,2,0,1,0,0,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1261,3,5,10,1,1,0,2,8,1,1,0,0,7,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,1,1
1262,2,2,157,29,8,90,4,20,4,5,7,14,70,61,1,14,14,4,1,1,0,0,2,0,5,65,5,2,12,1,0,4,18,0,2,4
1263,2,4,73,14,3,32,1,12,0,3,3,9,33,25,0,7,7,3,0,0,0,0,0,0,1,26,1,3,0,1,0,1,11,0,1,0
1264,3,5,13,0,1,4,0,7,1,1,0,1,8,3,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,5,1,1,1
1265,2,3,83,19,3,32,3,15,1,1,6,13,33,30,1,10,8,2,1,0,0,0,0,0,1,18,3,1,6,3,0,3,13,1,1,1
1266,3,5,67,20,3,51,0,13,1,2,7,7,22,29,2,4,14,2,1,0,0,0,0,0,3,35,3,4,4,2,0,0,12,0,1,1
1267,3,6,20,5,1,1,1,7,0,1,1,3,9,6,0,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1,1,0
1268,3,7,8,0,0,2,0,5,1,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,1
1269,3,5,71,25,9,22,2,19,3,5,5,4,21,36,1,11,13,3,1,3,1,0,1,0,0,15,2,2,2,1,0,2,12,4,3,3
1272,3,5,31,6,1,11,1,9,0,1,1,4,19,6,0,2,4,1,0,0,0,0,0,0,0,3,1,3,3,1,0,1,7,1,1,0
1273,3,6,27,4,1,6,0,13,1,1,1,3,12,10,1,0,3,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9,3,1,1
1274,3,5,11,2,1,1,0,7,0,1,0,2,5,3,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,0
1275,2,4,66,0,1,24,6,5,0,1,1,4,36,24,0,0,0,1,0,0,0,0,0,0,0,19,1,0,4,0,0,6,4,0,1,0
1276,3,5,37,5,1,6,0,8,1,1,0,4,19,13,0,2,3,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,1,1,1
1277,3,7,3,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1279,3,6,3,0,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
1280,3,6,5,1,0,0,0,5,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
1281,2,4,41,14,2,14,1,5,1,3,0,3,10,25,2,5,7,2,0,0,0,0,0,0,0,7,1,3,3,0,0,1,5,0,0,1
1282,3,6,4,0,1,0,0,2,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1283,2,2,437,173,28,216,9,50,10,8,16,64,176,173,9,53,111,19,3,3,2,0,1,0,14,131,13,7,29,16,6,9,40,3,7,10
1284,3,6,11,1,1,1,1,6,0,1,1,0,4,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,0
1285,2,4,23,1,1,2,0,6,1,1,1,1,15,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,0,1
1286,3,6,15,1,1,0,1,9,0,1,0,3,9,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,0
1288,3,5,36,10,2,7,1,12,1,2,1,8,14,11,2,3,5,1,1,0,0,0,0,0,0,3,1,0,2,1,0,1,11,0,1,1
1289,2,4,133,30,7,54,4,30,1,2,6,28,57,40,3,6,21,2,1,1,0,0,3,0,0,30,3,4,7,3,7,4,28,0,2,1
1290,3,6,39,5,2,2,1,7,3,1,0,2,17,19,0,2,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,6,0,1,3
1291,3,6,17,1,1,1,0,4,0,1,0,2,10,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0
1293,3,6,3,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1294,3,6,21,2,1,2,1,8,1,1,0,4,12,4,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5,2,1,1
1295,3,6,12,2,1,2,0,2,0,1,0,2,4,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0
1296,3,6,9,0,0,1,0,0,0,2,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1297,3,6,15,2,1,0,1,2,0,1,0,2,8,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1298,3,6,2,2,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1299,3,6,11,1,1,0,0,5,0,1,0,1,6,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1301,3,5,62,11,2,21,4,8,2,2,1,7,36,16,1,4,6,2,0,0,0,0,0,0,1,13,2,1,4,0,0,4,6,1,1,2
1302,3,6,4,2,0,0,0,2,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1303,3,5,39,10,2,16,2,18,1,3,2,1,15,18,0,5,5,1,1,0,0,0,0,0,1,12,1,0,2,0,0,2,14,3,1,1
1304,3,5,72,17,3,35,1,17,2,4,7,11,29,21,1,7,9,2,1,0,0,0,0,0,1,27,2,1,4,0,0,1,15,1,1,2
1305,3,5,70,27,2,42,0,17,3,3,7,5,17,38,1,9,17,1,1,0,0,0,0,0,2,30,4,2,4,0,0,0,14,1,2,3
1306,3,5,30,11,5,28,0,13,0,2,5,2,5,16,0,7,4,1,1,1,0,0,2,0,3,20,1,2,1,1,0,0,11,1,1,0
1307,2,3,28,6,1,2,0,8,1,1,0,6,10,11,2,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,1
1308,3,5,9,0,1,1,1,6,0,1,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0
1309,3,7,2,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1310,3,6,4,0,0,2,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
1311,3,7,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1313,2,4,61,14,6,53,5,17,2,1,2,10,13,35,1,3,10,5,1,0,0,0,0,0,1,38,2,0,9,3,0,5,16,0,1,2
1314,3,6,48,4,1,14,2,6,1,1,1,4,26,16,0,2,2,1,0,0,0,0,0,0,0,9,1,1,2,1,0,2,6,0,0,1
1317,3,6,6,1,0,0,0,3,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
1318,3,6,22,1,1,3,1,4,0,1,1,2,13,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,4,0,0,0
1319,3,6,10,1,1,0,1,6,0,1,0,0,6,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0
1320,3,5,100,16,2,28,2,13,2,1,2,15,48,34,2,5,9,2,0,0,0,0,0,0,0,21,1,2,3,1,0,2,12,0,1,2
1321,3,6,12,1,1,0,1,5,0,1,0,0,6,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0
1322,2,4,125,10,4,39,5,17,1,1,1,10,79,34,0,5,5,3,1,0,0,0,0,0,1,25,2,4,5,2,0,5,16,0,1,1
1323,3,5,22,3,1,0,0,4,1,1,0,2,16,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
1325,3,5,18,2,1,0,0,8,0,1,0,1,9,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0
1328,3,6,7,1,1,2,0,8,0,1,0,1,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,1,0,0
1329,3,6,3,0,0,0,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1330,3,6,3,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1331,3,6,4,0,0,0,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
1332,3,5,12,3,1,0,0,6,0,1,0,0,5,6,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1333,3,5,98,27,3,43,2,17,0,3,5,17,42,31,2,9,16,2,1,0,0,0,0,0,0,34,1,2,5,1,0,2,16,0,1,0
1334,3,6,15,0,0,0,0,4,0,1,0,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1335,3,6,7,0,1,0,1,6,0,1,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0
1336,3,6,17,2,1,4,1,7,0,1,0,2,11,3,0,1,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,1,6,0,1,0
